prod_id,text,Rating,User_id,prodSentiment,timestamp
ROS08,best product,5,279,Positive,1456832692
ROS08,not good at all ,2,189,Negative,1455664748
ROS08,too big,3,201,Neutral,1455618433
ROS08,cant resist ,3,214,Neutral,1477511813
ROS08,very happy ,5,47,Positive,1466968153
ROS08,best only for cold pack ,3,199,Neutral,1455051411
ROS08,too long to freeze,3,242,Neutral,1455050523
ROS08,very happy ,5,282,Positive,1456910057
ROS08,useful,4,103,Positive,1473004722
ROS08,beneficial,4,207,Positive,1483294684
ROS08,happy ,4,118,Positive,1457382413
ROS08,not so good,2,100,Negative,1466366745
ROS08,just ok,3,292,Neutral,1457382463
ROS08,coldness doesn? last long,3,265,Neutral,1457382458
ROS08,fabric too thick ,3,246,Neutral,1460575806
ROS08,good quality,4,118,Positive,1510946731
ROS08,needs improvement ,3,125,Neutral,1468354075
ROS08,worst product ,1,27,Negative,1469816977
ROS08,excellent ,5,112,Positive,1510960358
ROS08,tears easily ,3,276,Neutral,1502901639
ROS08,thick clothing ,3,270,Neutral,1456693665
ROS08,easy to use,4,122,Positive,1469994968
ROS08,worth it ,4,244,Positive,1477849300
ROS08,nice,4,191,Positive,1473351954
ROS08,works fine,4,252,Positive,1456859803
ROS08,starts leaking,3,161,Neutral,1478124485
ROS08,nice product ,4,139,Positive,1486643850
ROS08,effective and durable,4,246,Positive,1455060282
ROS08,good quality,4,181,Positive,1466508318
ROS08,perfect,5,164,Positive,1484169587
ROS08,burst open,2,158,Negative,1455828926
ROS08,worth it ,4,294,Positive,1457551336
ROS08,gel comes out,3,75,Neutral,1485100437
ROS08,waste of money ,1,231,Negative,1485100549
ROS08,doesnot work,2,75,Negative,1493930228
ROS08,takes too long to freeze,3,160,Neutral,1511651100
ROS08,works well,4,189,Positive,1513378355
ROS08,waste of money ,2,10,Negative,1473361651
ROS08,go for it,4,192,Positive,1499631585
ROS08,handy product ,3,118,Neutral,1482346781
ROS08,good,4,101,Positive,1493142085
ROS08,durable,4,214,Positive,1517508124
ROS08,unreliable,2,282,Negative,1534786448
ROS08,not so good,2,150,Negative,1502218032
ROS08,turns into ice,3,187,Neutral,1493155981
ROS08,useless,2,135,Negative,1505599943
ROS08,not does the job,2,74,Negative,1513110715
ROS08,very good,4,13,Positive,1534007386
ROS08,pretty good,4,284,Positive,1534698700
ROS08,works well,4,11,Positive,1511101918
ROS08,not satisfed,2,156,Negative,1534007332
ROS08,durable,4,249,Positive,965705637
ROS08,user friendly ,4,175,Positive,965704331
ROS08,not  durable,2,122,Negative,965707636
ROS08,burst in few mins,2,70,Negative,965706657
ROS08,decent product ,4,178,Positive,965709556
ROS08,worth it ,4,116,Positive,965705347
ROS08,value for money,5,202,Positive,965709102
ROS08,satisfied,3,93,Neutral,965710039
ROS08,must have product ,5,168,Positive,965708339
ROS08,super,5,120,Positive,965703646
ROS08,not so easy to use,2,175,Negative,965705661
ROS08,pathetic quality,1,235,Negative,965710019
ROS08,causes burns,1,122,Negative,965710720
ROS08,effective ,5,244,Positive,965709172
ROS08,bad quality,1,94,Negative,965702660
ROS08,not effective,2,273,Negative,965708037
ROS08,works great ,5,93,Positive,965708217
ROS08,poor quality,2,256,Negative,965704974
ROS08,not durable,2,300,Negative,965708059
ROS08,quality good,4,179,Positive,965712048
ROS08,not reliable,2,220,Negative,965708653
ROS08,average product ,3,269,Neutral,965706185
ROS08,long lasting,4,124,Positive,965706886
ROS08,durable,4,241,Positive,965708217
ROS08,worse,1,20,Negative,965707637
ROS08,best product ,5,298,Positive,965706592
ROS08,effective,5,25,Positive,965707889
ROS08,not good,2,193,Negative,965709785
ROS08,worst ,1,149,Negative,965710914
ROS08,works as advised,4,180,Positive,965711413
ROS08,good product ,4,52,Positive,965711598
ROS08,good ,4,219,Positive,965703997
ROS08,causes burns,1,27,Negative,965704056
ROS08,not worth it ,2,201,Negative,965707724
ROS08,has sharp edges,2,21,Negative,965703915
ROS08,don? buy ,1,66,Negative,965709832
ROS08,unhappy ,2,292,Negative,965707746
ROS08,cheap quality,2,110,Negative,965705917
ROS08,not satisfied,1,16,Negative,965706728
ROS08,low quality,2,77,Negative,965705784
ROS08,needs improvement ,3,185,Neutral,965706507
ROS08,not very useful,2,121,Negative,965704952
ROS08,plastic bag tears faster,3,97,Neutral,965703997
ROS08,not useful,2,231,Negative,965704033
ROS08,bad product ,1,23,Negative,965704248
ROS08,very good,4,21,Positive,965705240
ROS08,suitable,4,264,Positive,965706795
ROS08,durable,4,165,Positive,965712018
ROS08,happy ,4,252,Positive,965710720
ROS08,satisfied,3,260,Neutral,965708038
ROS08,good,4,292,Positive,965703785
ROS08,great product ,5,270,Positive,965710693
ROS08,must buy,5,300,Positive,965708360
ROS08,recommended,4,277,Positive,965705076
ROS08,reusable,4,80,Positive,965709622
ROS08,worth it ,5,23,Positive,965705097
ROS08,reasonable,4,153,Positive,965703973
ROS08,worth the price,4,242,Positive,965706548
ROS08,good one,4,255,Positive,965703940
ROS08,good ,4,133,Positive,965706365
ROS08,excellent ,5,63,Positive,965706566
ROS08,plastic need to be improved,3,181,Neutral,965706276
ROS08,easy to use,4,21,Positive,965712461
ROS08,not very useful,2,89,Negative,965706045
ROS08,not really good,1,168,Negative,965711267
ROS08,useful,3,271,Neutral,965706045
ROS08,gel started to come out,3,66,Neutral,965706092
ROS08,not bad,3,50,Neutral,965709622
ROS08,good,4,244,Positive,965709102
ROS08,lasted for long ,4,5,Positive,965704974
ROS08,handy product ,3,56,Neutral,965704281
ROS08,very useful,4,227,Positive,965706636
ROS08,leakage of water,3,137,Neutral,965707669
ROS08,causes burns,1,14,Negative,965706507
ROS08,not so good,2,69,Negative,965708038
ROS08,not durable,2,4,Negative,965711156
ROS08,poor quality,1,147,Negative,965707419
ROS08,bad product ,1,172,Negative,965703885
ROS08,very good product ,4,209,Positive,965707487
ROS08,tears after few uses,3,133,Neutral,965705059
ROS08,very good,4,193,Positive,965706683
ROS08,not so good,2,233,Negative,965706886
ROS08,durable,4,25,Positive,965708098
ROS08,not reliable,2,133,Negative,965711481
ROS08,low quality,2,240,Negative,965711598
ROS08,good product ,4,64,Positive,965712068
ROS08,chillness for long time,4,84,Positive,965707983
ROS08,must use,4,84,Positive,965709832
ROS08,good warmth ,5,252,Positive,965703973
ROS08,excellent,5,296,Positive,965706114
ROS08,the bag torn ,2,194,Negative,965703811
ROS08,heated pretty quick,4,279,Positive,965706907
ROS08,quality good,4,239,Positive,965706866
ROS08,just ok,3,163,Neutral,965710092
ROS08,helpful,3,197,Neutral,965710781
ROS08,very good,4,190,Positive,965707518
ROS08,worst ,1,230,Negative,965706967
ROS08,extremely well,5,207,Positive,965707518
ROS08,excellent,5,179,Positive,965710914
ROS08,top class,5,95,Positive,965703785
ROS08,value for money ,4,117,Positive,965707889
ROS08,waste,1,44,Negative,965707828
ROS08,its good,4,79,Positive,965711106
ROS08,good product ,4,184,Positive,965711156
ROS08,great ,5,201,Positive,965706045
ROS08,impressive,5,110,Positive,965706636
ROS08,easy to use,4,110,Positive,965703885
ROS08,perfect,5,55,Positive,965707637
ROS08,beneficial ,4,155,Positive,965706795
ROS08,helped ,3,227,Neutral,965707576
ROS08,worth the purchase,4,256,Positive,965706839
ROS08,worst ,1,68,Negative,965711928
ROS08,wont last longer,2,126,Negative,965703555
ROS08,not cool at all ,2,253,Negative,965707983
ROS08,heating pad not good,2,168,Negative,965706232
ROS08,average product ,3,7,Neutral,965704079
ROS08,just ok,3,292,Neutral,965706163
ROS08,not so good,2,38,Negative,965704355
ROS08,very good,4,250,Positive,965706866
ROS08,good,4,183,Positive,965707079
ROS08,extremely well,5,148,Positive,965706438
ROS08,not happy ,2,238,Negative,965706337
ROS08,dissatisfied,2,78,Negative,965710720
ROS08,gel moves randomly ,3,37,Neutral,965709445
ROS08,don? buy,2,187,Negative,965706967
ROS08,not worth it ,2,46,Negative,965705362
ROS08,its waste,2,293,Negative,965703785
N09,I am highly satisfied with its performance.,5,219,Positive,965704056
N09,Nice steam of medicine compared to other nebulizer,4,222,Positive,965711342
N09,Very good product,5,169,Positive,965708098
N09,i m very happy with product with reasonable rate,5,179,Positive,965712018
N09,Quality and durability is awesome.,4,94,Positive,965709656
N09,Nice quality ,4,283,Positive,965704331
N09,delivered it on time but the nebulizer worked for 15 days only,2,132,Negative,965709102
N09,Produces excellent vapor giving quick relief and helps loosen phlegm,1,223,Negative,965703674
N09,Its very easy to use ,4,51,Positive,965704355
N09,Excellent product at a very reasonable price,4,204,Positive,965703973
N09,Bad,3,139,Neutral,965706615
N09,Easy to operate,1,235,Negative,965709172
N09,Like very much ,4,34,Positive,965709923
N09,awesome and best product,5,75,Positive,965707724
N09,easy use and very helpful,4,43,Positive,965708982
N09,low quality product ,5,22,Positive,965705076
N09,Amazing product fit this price zone,1,215,Negative,965709534
N09,very compact and easy to carry anywhere,4,252,Positive,965709785
N09,"easy to handle, good quality nebulizer,",3,117,Neutral,965711994
N09,This device that i have is also not working.,4,121,Positive,965707137
N09,It is not realiable,1,13,Negative,965708982
N09,The product looks good,2,186,Negative,965709832
N09,It is too heavy and inaccurate,3,51,Neutral,965708038
N09,"I must say this is very compact, easy to use",2,86,Negative,965709144
N09,"A affordable, convenient simple device",5,149,Positive,965706209
N09,Very easy and comfortable to use,4,102,Positive,965703885
N09,can easily be used at clinic and home,4,191,Positive,965710019
N09,"It's a great product, I bought it 1 year back, it still works without any problem",3,63,Neutral,965705040
N09,Really useful,5,87,Positive,965704375
N09,Very easy and comfortable to use,3,233,Neutral,965707552
N09,Amazing product amazing quality.,3,238,Neutral,965706415
N09,glad that it senses everything perfectly,4,126,Positive,965707016
N09,The product received wasn? working and wasn? turning on,5,82,Positive,965711184
N09,Bad product. Don't buy it . ,1,193,Negative,965706317
N09,good instrument to detect the oxygen level and pulse rate.,2,9,Negative,965712018
N09,Not working.. it goes off after starting to read. Battery slot is cramped,5,220,Positive,965705347
N09,Not at a quality product,1,234,Negative,965704033
N09,I am totally satisfied with the product and the price at which i got it. Go for it,2,93,Negative,965706209
N09,"I? very happy with the product, it? features",4,39,Positive,965710781
N09,Perfect product,5,271,Positive,965705195
N09,Budget Friendly,5,210,Positive,965711873
N09,Best in the market,4,300,Positive,965707137
N09,Worth the money,5,255,Positive,965710671
N09,Material Fitting not good,4,41,Positive,965712377
N09,Nice design but quality is average,3,12,Neutral,965711014
N09,This product doesn? match my expectations,3,191,Neutral,965705661
N09,Plastic material is delicate and easily broken,3,148,Neutral,965705725
N09,Size and quality is fine,2,269,Negative,965712238
N09,Awesome product for pain relief,5,185,Positive,965706045
N09,Good product at reasonable price,4,234,Positive,965706068
N09,Good material used for good health,4,73,Positive,965712377
N09,Product does'nt have good quality,5,256,Positive,965710781
N09,Product is not satisfying,1,17,Negative,965710914
N09,Worth the money,2,240,Negative,965705982
N09,Product has many benefits,4,55,Positive,965710693
N09,Nice massaging feet and hand,5,178,Positive,965708318
N09,Good pain relief product,5,71,Positive,965709445
N09,Highly recommended product,4,138,Positive,965706728
N09,doesn? work ,5,206,Positive,965706866
N09,Battery doesn't work properly,2,172,Negative,965707419
N09,Better than any other products,3,67,Neutral,965706092
N09,produce too much noise,4,234,Positive,965709622
N09,Operational life ended in a week,5,298,Positive,965709068
N09,small size,1,178,Negative,965703940
N09,Sometimes makes noise,3,252,Neutral,965711308
N09,value for money ,3,260,Neutral,965709622
N09,Amazing product amazing quality.,4,234,Positive,965706795
N09,user friendly ,5,179,Positive,965708098
N09,instant relief,2,238,Negative,965704248
N09,ideal use,4,173,Positive,965703605
N09,Highly recommended product,3,122,Neutral,965705725
N09,Waste of money ,5,47,Positive,965706389
N09,Worst Product,1,166,Negative,965710914
N09,Good one for temporaray purpose,2,107,Negative,965710671
N09,not so good,3,195,Neutral,965711649
N09,needs improvement ,2,180,Negative,965709282
N09,uncomfortable,4,32,Positive,965709478
N09,can easily be used at clinic and home,3,170,Neutral,965703727
N09,Worth investing,5,176,Positive,965705588
N09,Product seems to have good quality,5,113,Positive,965705539
N09,Product was broken,4,58,Positive,965712263
N09,Packaging was bad,2,243,Negative,965702660
N09,Helped me deal with the pain,3,260,Neutral,965703555
N09,Water leaked,4,2,Positive,965705725
N09,could be better,2,146,Negative,965709394
N09,It can be used anywhere for pain relief,5,143,Positive,965710693
N09,handy product ,4,2,Positive,965709445
N09,excellent ,5,203,Positive,965703555
N09,It is multipurpose for both hot and cold massage,4,74,Positive,965706068
N09,Elasticated strap is useful,5,2,Positive,965704863
N09,worth it ,4,74,Positive,965705661
N09,Pretty satisfying ,5,37,Positive,965705784
N09,must buy product,4,294,Positive,965703605
N09,Buy these for flexibility of use,4,278,Positive,965705619
N09,Not satisfied with the product,5,135,Positive,965705725
N09,Good quality,2,247,Negative,965704863
N09,good one ,4,276,Positive,965705725
N09,Helps me relieve pain,5,9,Positive,965705677
N09,go for it ,3,162,Neutral,965710521
N09,useful product for old people,4,62,Positive,965705942
N09,extremely useful,5,55,Positive,965703583
N09,disappointed,1,108,Negative,965704863
N09,helps clearing ,3,44,Neutral,965706185
N09,produt doesnt match expectations,2,17,Negative,965709426
N09,user friendly ,2,97,Negative,965706140
N09,Good one ,5,105,Positive,965705962
N09,works as expected,4,113,Positive,965705443
N09,pain releif and comfort,3,211,Neutral,965705263
N09,must buy product,4,63,Positive,965705240
N09,good for one month only ,5,1,Positive,965704881
N09,not working.,3,185,Neutral,965705040
N09,nice quality,2,161,Negative,965704952
N09,stop working in few uses,4,38,Positive,965704931
N09,was not helpful,3,30,Neutral,965705137
N09,comfortable to use ,2,284,Negative,965704974
N09,quite satisfying,4,226,Positive,965711649
N09,not  product to go for,4,114,Positive,965709478
N09,battery condition not proper,3,241,Neutral,965707983
N09,poor quality,3,283,Neutral,965706615
N09,not working.,2,238,Negative,965709622
N09,suitable and working well,1,129,Negative,965703698
N09,exchange the product,4,106,Positive,965703973
N09,not clinically recommended,3,134,Neutral,965709478
N09,worth the money ,4,219,Positive,965703853
N09,works well,5,288,Positive,965703698
N09,heavy model ,4,257,Positive,965706683
N09,misleading description,2,44,Negative,965707419
N09,life saveer device,2,248,Negative,965707828
N09,must buy product,5,127,Positive,965706839
N09,Value for money ,4,222,Positive,965703997
N09,noticable results,4,90,Positive,965705619
N09,defective product,5,48,Positive,965703627
N09,flexible and trust worthy,1,256,Negative,965707101
N09,excellent massager,4,178,Positive,965704952
N09,very effective,3,75,Neutral,965707769
N09,miracle worker,4,213,Positive,965712068
N09,Not satisfied with the product,5,100,Positive,965706438
N09,just ok,2,52,Negative,965706185
N09,average,3,220,Neutral,965706728
N09,satisfied,3,227,Neutral,965707769
N09,very bad,2,120,Negative,965707137
N09,not worth it ,2,281,Negative,965711598
N09,not satisfied,2,251,Negative,965707044
N09,hopeless,1,255,Negative,965709204
N09,happy ,4,3,Positive,965711994
N09,sad,2,254,Negative,965705962
N09,doesn? work ,2,110,Negative,965705845
N09,not satisfied,2,262,Negative,965703811
N09,very good ,4,47,Positive,965706232
N09,not durable,2,1,Negative,965704033
N09,not happy ,2,220,Negative,965706866
N09,cheap quality,1,67,Negative,965710019
N09,highly disapointed,1,101,Negative,965709622
N09,good product ,4,206,Positive,965712048
N09,upset,2,26,Negative,965710092
N09,go for it ,4,211,Positive,965706297
N09,highly recommended,5,239,Positive,965706683
N09,satisfied,3,90,Neutral,965703727
N09,useful,3,228,Neutral,965703698
N09,happy ,4,103,Positive,965704375
N09,good,4,212,Positive,965703628
N09,affordable,4,72,Positive,965707079
N09,cheap product ,1,69,Negative,965711946
N09,good quality,4,283,Positive,965704079
N09,beneficial,4,265,Positive,965708002
N09,best ,5,188,Positive,965711237
N09,heavy model ,3,259,Neutral,965703885
N09,not useful,2,121,Negative,965710871
N09,helpful,3,27,Neutral,965707576
N09,beneficial,4,87,Positive,965710565
N09,happy ,4,278,Positive,965710871
N09,useful,3,183,Neutral,965705263
N09,nice,4,154,Positive,965711014
N09,product is nice,4,19,Positive,965706163
N09,defective product ,2,181,Negative,965703628
N09,abnormal noise,1,44,Negative,965711769
N09,happy user,5,278,Positive,965705845
N09,stopped working,3,131,Neutral,965707552
N09,waste ,2,117,Negative,965709622
N09,not fixable,1,143,Negative,965702660
